id,C_eqas,A_loas,A_colo,A_inlo,A_relo,A_lolo,A_allo,M_exas,NI_TA,E_exas,OI_TA,E_inex,E_opinopex,NI_TA2,E_ineq,E_exde,E_itin,L_caas,L_feas,L_lode
10,0.11375879485475983,0.6122979884896463,0.013072749852931564,0.013072749852931564,0.013072749852931564,0.013268841100725536,0.01570037257337081,0.9516695957820739,0.008668785169413516,0.01917058216135307,0.009109028183557324,0.85,0.4751565762004175,0.008668785169413516,0.07620320855614973,0.02490799434672488,1.522847100175747,0.017641738239508205,0.01924262192730387,1.0704140604228762
11,0.11616983892300366,0.6654369718961434,0.6037222775426286,0.405343504003984,0.009065781546612542,0.010244333147672171,0.017737428240486103,0.915114082678738,0.007961344300744981,0.021486810398788067,0.008699838032696859,1.219148905059682,0.4048920184629898,0.007961344300744981,0.06853193887977835,0.01480106970878855,1.6986406048906049,0.037525127880401556,0.037525127880401556,0.7957412630956492
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.23051240044468513,0.8117574242673697,0.4148688408440483,0.5998602836787621,0.015520720087895023,0.015970820957491937,0.026586993503160787,0.925000003905403,0.014451121544739898,0.025084728318218574,0.01562283403646101,0.783229771817328,0.6228026007805887,0.014451121544739898,0.06269129780810928,0.02791891410021248,1.3314515618265372,0.061974773836449455,0.061974773836449455,1.1172767875868932
15,0.09686752759117545,0.6599399696371523,0.48334094288156026,0.5217925754223299,0.005853498636134818,0.007609548226975264,0.015464943396668188,0.9276649746192893,0.005647644175239213,0.016027411547925783,0.0060880213544302324,1.6187245590230663,0.3798505664015426,0.005647644175239213,0.05830275961078322,0.009621074984334751,2.1370558375634516,0.033345050971727005,0.033345050971727005,0.7433944858316508
16,0.11953256174405077,0.8495119990075132,0.005687494624606643,0.005687494624606643,0.005687494624606643,0.006221720994695945,0.022424323931210844,0.8491505160094944,0.0067912801674580555,0.018803084159720877,0.007997734252548133,1.2837737835343164,0.42534161867341536,0.0067912801674580555,0.056815315160733286,0.01457102790555944,1.616659588388563,0.011287712186799045,0.011287712186799045,1.0753737528752325
17,0.09308042747610545,0.8802482669887617,0.003728741512452132,0.003728741512452132,0.003728741512452132,0.004314153929907117,0.010798435420061375,0.8555678059536935,0.005094002730805587,0.017737107446696775,0.005953943913454469,1.5278145695364238,0.3356772760917839,0.005094002730805587,0.05472689446031242,0.011584774077725395,1.9812568908489525,0.022584943808423484,0.022584943808423484,1.028770134298987
18,0.07099286734505829,0.8557854019592495,0.8186651068278143,0.18423849634308168,0.002903603170896103,0.004349667236478464,0.013065563861922185,0.9275115560888295,0.0029292637243928717,0.020084273372065295,0.0031581964722306173,1.4673284410473557,0.15724723587079195,0.0029292637243928717,0.0412613806701917,0.014330897011008155,3.295006589429375,0.02228241141387798,0.02228241141387798,1.0542330172001675
19,0.08643145459247538,0.7714198401271978,0.394170154881099,0.5937859728730683,0.003976619529104542,0.004223169939909024,0.01333364504728282,0.9040563604382225,0.004245964834403466,0.01768812579614544,0.004696570944255426,1.5433376290731387,0.26552111842617565,0.004245964834403466,0.04912522708802259,0.011516153028892485,2.366000589156259,0.01886547498626555,0.01886547498626555,0.9698789768833335
20,0.10419459406761071,0.7690170367301177,0.6802843982420554,0.32323712530989407,0.003521523551949515,0.004320909398242055,0.014959432048681541,0.8635097493036212,0.0033580583923024632,0.016703632390098058,0.003888848267214788,1.491416933372127,0.23281452658884566,0.0033580583923024632,0.032228719948018195,0.011231255371363403,2.568941504178273,0.023980328277288965,0.023980328277288965,0.927936318095817
21,0.13254499280238224,0.6201237386398472,0.7840354342449032,0.2196314012612044,0.0036668355061075454,0.004106855766840451,0.020930931431404426,0.8113503334786603,0.0051710935950804665,0.014868853043592955,0.006373441140905717,2.0938842744137096,0.4286437643993029,0.0051710935950804665,0.03901387359679668,0.008263626267480428,1.8972341999901532,0.05007692416594231,0.06906399071084297,0.7430386612725353
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.09518624022073496,0.8638964419067953,0.8580183475508093,0.14916641260523048,0.0072867181726797865,0.008379725942010596,0.01861027835897714,1.0,0.0061375956526468845,0.04195597491080369,0.0061375956526468845,1.117775773320914,0.14628656980787855,0.0061375956526468845,0.06447986219871617,0.01593658959825372,2.3271793556275635,0.018815664804628915,0.018815664804628915,0.9575628949462032
24,0.06824039484525363,0.7067554055243139,0.7321673936811985,0.2647268545661568,0.002263667458195721,0.0028522209973266084,0.01305683389887292,0.7920756088695021,0.0034860932237963066,0.013944372895185226,0.004401212693282992,2.0967741935483875,0.31562643414410274,0.0034860932237963066,0.051085478501430116,0.008130988382904176,2.3831334060341693,0.02418187199526442,0.024425050595547594,0.8646975346702291
25,0.053260485730533415,0.0021111655453261227,1.0,1.0,1.0,1.2280000001190001,1.0,0.8350230472231287,0.0038254319188035513,0.016866101211402987,0.0045812291427464605,1.6551388436948284,0.2716234822336499,0.0038254319188035513,0.07182495364683635,0.011664705829562803,2.161290391697043,0.05603666552337362,0.05603666552337362,0.0028408928351911565
26,0.07787213458683863,0.5963718240115597,0.5116223638606842,0.4940446354399516,0.005666999300635616,0.0058370092796546855,0.015739098832637816,0.9374769956878642,0.004811865381582029,0.017360879605859504,0.0051327823548900755,1.300792222488986,0.29565220607587767,0.004811865381582029,0.06179187724995656,0.012032275327609143,1.9157793614035872,0.046161758511998614,0.046161758511998614,0.7021460617167757
27,0.12983389503137288,0.7371855126438097,0.4587297509936234,0.5458798681992075,0.004609654361727945,0.004724895722488239,0.013944204883849768,0.8608398585557705,0.005990974478349636,0.016233059898021925,0.006959452932861036,1.6325727793361133,0.42872095443380204,0.005990974478349636,0.04614337786678884,0.010491213347908215,1.7617187884201626,0.0360477910751176,0.0360477910751176,0.8953272454720713
28,0.07745807643046496,0.7302177344890239,0.4798332490332686,0.5242457863564424,0.004079035389711041,0.004425753397836479,0.013464895821436148,0.9161712247324614,0.004589997914991212,0.015762666428379948,0.005009978256336937,1.521507169056352,0.317838246409675,0.004589997914991212,0.059257835031724666,0.011533151561532574,2.1189060642092747,0.02577666577309147,0.033678849075149675,0.9427880307499432
29,0.11868770502180861,0.528072545934087,0.3841462125688338,0.6179613796061854,0.002109862386947534,0.0022111357815210154,0.021790194562669,0.745659195522851,0.003540799530016837,0.012502907485131692,0.0047485494060514515,2.262786042223052,0.37979561247640753,0.003540799530016837,0.029832909224811643,0.008517267665211738,1.8966562161690363,0.04347876044940124,0.04347876044940124,0.8379521387934669
30,0.06376834345276534,0.6736202684991429,0.004274399266439211,0.004274399266439211,0.004274399266439211,0.004851443190336382,0.012767630559954795,0.9339080614191275,0.003743118610315114,0.015231613172454554,0.00400801616877279,1.5705820803944317,0.26313799617896305,0.003743118610315114,0.05869869605579023,0.01071205825662007,2.6127873502128565,0.03274364882707805,0.05146499993360819,0.8735088257215486
31,0.0792401578019952,0.6996058033394948,0.25981088876989555,0.7423926911660684,0.002203579935963967,0.007780840753888768,0.016357173864660526,1.2487479131886479,0.001153144708869502,0.018330067631628852,0.0009234407494823953,1.7302721605595257,0.050378469301934396,0.001153144708869502,0.014552529182879378,0.0135111815966901,11.357262103505843,0.010227221923315878,0.010227221923315878,0.9322592043255503
32,0.15675709727654932,0.7541624851688339,0.0034598243628156484,0.0034598243628156484,0.0034598243628156484,0.005847103164910224,0.0034598243628156484,1.1235059681315855,0.002207442201969714,0.017255100569723892,0.0019647801298650312,1.3737049736443165,0.11386662870643996,0.002207442201969714,0.014081928284722996,0.012607642226145719,4.667994552069845,0.09434858555322516,0.10425859227844257,0.8988683522909214
33,0.09587387289852681,0.7072098207803827,0.44410062545716966,0.5604541331143224,0.00455475857149198,0.006376662000088772,0.0162390260778375,0.8672848744289013,0.00494678297001569,0.015052324443779236,0.005703757918380738,1.8887129562645817,0.37892871228522873,0.00494678297001569,0.05159677835536466,0.008966593132060063,2.313075545967437,0.040697244148950054,0.040697244148950054,0.8347889247818621
34,0.11838713142488856,0.837617151834148,0.313804580219974,0.6756315385555616,0.0020037710972049395,0.0059111247367545725,0.02215569702179502,0.7640094711917916,0.0032493689242171974,0.014511386218379073,0.004253047961759493,2.9120684567719093,0.29308350682396483,0.0032493689242171974,0.02744697742996484,0.007563904840765184,3.3464877663772694,0.027693485149578388,0.04570096406896181,1.113849154891541
35,0.09517729829253377,0.8006768939928458,0.002797492327877291,0.002797492327877291,0.002797492327877291,0.0033569907934527486,0.0168520937831328,0.790948275862069,0.005754270905429711,0.01438455731984025,0.0072751544962381095,1.9106267029972752,0.5057614450327002,0.005754270905429711,0.060458439235620824,0.0101478769645958,1.6447044334975367,0.023019323509186895,0.027570774844271822,0.9884170417970868
36,0.18336392805355878,0.8022089902199735,0.1581176447965541,0.8466896777170987,0.004807322513652796,0.005129413122067533,0.015080570725328821,0.9346904156064462,0.004249838027951748,0.01683352358621541,0.004546786783080863,1.23340321453529,0.27010309278350514,0.004249838027951748,0.023177066902223067,0.013526990173790157,2.2629346904156065,0.009186129022305865,0.009186129022305865,0.9831692480751688
37,0.24062555589390755,0.9272626954862169,0.003251524965208683,0.003251524965208683,0.003251524965208683,0.003511646962425378,0.5016257624826044,0.8892078071182549,0.004670262577900522,0.015412771012412828,0.005252161014010787,1.6856483262793382,0.34076682316118934,0.004670262577900522,0.019408838602162665,0.015589479051075189,2.1710677382319172,0.014640926454670715,0.014640926454670715,1.8447530216237291
38,0.09239303697174844,0.7220695927763036,0.0016232079783918556,0.0016232079783918556,0.0016232079783918556,0.0020939382921254935,0.013802137440265948,0.7873602555327401,0.004044810546746805,0.012675927575504694,0.00513717897026695,2.351526557925554,0.40527045769764214,0.004044810546746805,0.043778304938537856,0.00790618391880207,1.9308692676249146,0.028407439357143526,0.038190700334742936,1.0185519217383685
39,0.08449839731701687,0.7219622370702413,0.6853393986414447,0.31683056219688627,0.0027425540063254978,0.00327735203755897,0.012713838615687529,0.8574075321868596,0.003401370168194518,0.015441187309744168,0.003967040223590243,1.7200468651684129,0.2569129008030905,0.003401370168194518,0.04025366487642869,0.010521683619050494,2.500966042519846,0.03857395602507296,0.03859573426973515,0.9175142149812635
40,0.0818191116285782,0.7265321906090934,0.5526834442194581,0.44730884196316656,0.0019284543438434097,0.0030855269501494555,0.016746697521936173,0.8453059673128088,0.0031160111694429156,0.014111719648664136,0.00368625242212424,1.90928599297698,0.261219221604448,0.0031160111694429156,0.038084148158295805,0.00932790327805013,2.5317369821360693,0.033340198645712055,0.052239422865413256,0.9436176833462533
41,0.060113572590387236,0.6084237760508319,0.6749025235991383,0.3282242254260977,0.003126749025235991,0.004546293082693131,0.01632788340978235,0.931640625,0.0027223178700858932,0.01575177635521397,0.0029220686571991136,1.699925907631514,0.18550724637681162,0.0027223178700858932,0.04528624323554543,0.010014964320607476,3.1471354166666665,0.029098933711274505,0.038207569603637366,0.7910585092568546
42,0.0737172707631408,0.8826468944052458,0.002139687348884581,0.002139687348884581,0.002139687348884581,0.003346471013655485,0.01634293197078043,0.7840909090909091,0.0037790653753758292,0.014239956486923415,0.004819677580189464,1.5363090128755363,0.3384615384615385,0.0037790653753758292,0.05126431481054492,0.013446724424099301,2.007836990595611,0.0094523849094233,0.012887727197183738,1.0788728297679315
43,0.09996667494844656,0.5708452975499847,0.0025241560535349166,0.0025241560535349166,0.0025241560535349166,0.003935643925423214,0.013227249146033205,0.8728295886150653,0.005007966541618847,0.013973931181272178,0.005737622334234886,2.29281337265616,0.41059471810798887,0.005007966541618847,0.05009636005400286,0.008661009193674678,1.8779007042755784,0.04078489688646579,0.04078489688646579,0.8098177178432184
44,0.07906377496242216,0.7883464487362477,0.38866030256710987,0.5999669938441917,0.0016022405732175875,0.0030698929382848975,0.012130563379830355,0.8006449721489299,0.003449582538619914,0.015300180626255225,0.00430850459144362,2.0408066052715146,0.2815982828366218,0.003449582538619914,0.043630379908617435,0.010338182331524398,2.508062151861624,0.027314984400459773,0.04603064330735515,1.0245043483399485
45,0.078556531811598,0.7750994954135899,0.7486041270643666,0.25339331785602487,0.0019974449203914034,0.0019865009196725785,0.011190275690284156,0.7626818715228862,0.0032923393858181713,0.014236033677605427,0.004316792503857719,1.7069923342207187,0.3032300008287017,0.0032923393858181713,0.04191044729054719,0.011605308346991776,2.0867650181190087,0.006007679393143908,0.006007679393143908,1.0757636391224727
46,0.08513279839823588,0.7691382931528358,0.49207770046883287,0.5069451527831125,0.001264129837492426,0.0029074985659588697,0.013540095248758828,0.8009950035883305,0.002191543110037277,0.014439488510624111,0.0027360259430077734,1.929029775888686,0.1894821925994604,0.002191543110037277,0.025742641511508096,0.010112152472327787,3.283226655706806,0.017255242188993013,0.017255242188993013,1.0266040978637314
47,0.07538175080654799,0.6050834262227879,0.44344454016670615,0.5462066896066695,0.0017602943062807145,0.0032653459381507253,0.012825205065529218,0.8970889616092919,0.002575055568551795,0.017128384450777835,0.002870457311092527,2.7722138693868725,0.16758482502196367,0.002575055568551795,0.03416019846978819,0.006149383255509395,4.022043459820575,0.03333521217817042,0.037068076631020894,0.7004051793078417
48,0.058742492334831364,0.7421371270167942,0.7507510906580169,0.250865896765055,0.0016169874230718235,0.0026680292480685086,0.016080939922449286,0.8095421315890727,0.00252485554682203,0.014189112160467528,0.0031188686151095327,1.90807279514699,0.2198071718538566,0.00252485554682203,0.042981757267471554,0.009554438303355275,3.015775298191612,0.025642164127610802,0.03064507419163221,0.9190837607244075
49,0.11389120759609714,0.8488123935869936,0.8908113031259675,0.11062236201731145,0.0014337307741690737,0.002007223092381739,0.014426199443477717,0.7330626500246107,0.004174201865368336,0.017586410753258706,0.00569419525770164,2.0097112707206506,0.3237838202230392,0.004174201865368336,0.036650782386746586,0.011525180344509904,2.0718102100410634,0.04609511265057392,0.04609511265057392,1.054933679896277
50,0.0873652550986073,0.6818303391939206,0.0025307806192820174,0.0025307806192820174,0.0025307806192820174,0.003290014805066623,0.0025307806192820174,0.7576564580559254,0.003927381406368363,0.013599162066603282,0.005183591276243657,1.7526254375729289,0.38116990229666287,0.003927381406368363,0.04495358483112778,0.012427764525040425,1.9540612516644473,0.0066727521522084625,0.021157128041951887,0.9550067552706821
51,0.10288722260092405,0.7506006210709688,0.3009027081243731,0.7011154186906796,0.002018126815052804,0.0026235648595686455,0.013723262342359068,0.8829742289818335,0.003165947133227297,0.015340452927364991,0.0035855487389229723,2.514189013277792,0.23373160857114647,0.003165947133227297,0.030771042829169176,0.007553945515619223,3.3020701309674694,0.029729606907521022,0.029729606907521022,0.9744983047380801
52,0.07857573287015704,0.8060201103588435,0.4436751549125644,0.5069008838115454,0.0014659338951769308,0.006120274012363687,0.027159357275943,0.8540636042402826,0.002855860007325747,0.022550305436413693,0.00334384932591306,2.500471549827098,0.14828399266439612,0.002855860007325747,0.036345318115517056,0.011551646500007262,4.079858657243816,0.013391939314451809,0.013391939314451809,1.2386135845329227
53,0.14446344987780557,0.7679542670132736,0.001722090498463301,0.001722090498463301,0.001722090498463301,0.0020665086032877907,0.012016876702370125,0.7255774567065683,0.00485163651983719,0.014025573574356819,0.0066865866283373895,3.3311699622079534,0.4767424728042911,0.00485163651983719,0.0335838340005098,0.005047348519953278,1.8900250288832752,0.04329996635267579,0.04329996635267579,0.9042396441511579
54,0.08379305097370555,0.7098025535353392,0.9121405009760495,0.08911325559206773,0.0012537565681172212,0.004690303321326525,0.010121576774410328,-0.3333333333333334,0.00015128633430542225,0.013621999524782926,-0.0004538590029162666,1.573702278164985,-0.0333180897628536,0.00015128633430542225,0.0018054759022069291,0.007073796928384152,-14.735294117647058,0.014163960569441764,0.014163960569441764,0.5869220484208868
55,0.07755327321319459,0.8728180660143735,0.4032963803889517,0.5812770507627782,0.000697971624661571,0.002191630901437333,0.012682842391725407,0.6690671031096562,0.0012452093858571264,0.013884328333204386,0.0018611128541064193,1.5538103548574753,0.13404414023079286,0.0012452093858571264,0.016056180922680536,0.015368278426993972,3.45924713584288,0.008230931512874575,0.065981476596582,1.4232102626047498
56,0.16559630731982813,0.6945198395771623,0.7479696276192404,0.25546150441415133,0.0034311320333917767,0.00430607070190668,0.0171899714872928,0.905683947532792,0.0034553344406290138,0.014664915963883413,0.003815165820308311,1.4907195525044497,0.2601559961000975,0.0034553344406290138,0.02086601142594005,0.013073568322940073,2.4547158026233604,0.007973482095410125,0.007973482095410125,0.9687969524923878
57,0.08942063968639416,0.7596619609992832,0.0015695493784338827,0.0015695493784338827,0.0015695493784338827,0.0017892862914146265,0.009692185579192828,0.7617647831679617,0.0028689091654024276,0.013345195794245502,0.0037661352018289102,1.9707324017951497,0.28220906308867205,0.0028689091654024276,0.03208329950964271,0.008113978275061487,2.271615057478797,0.023668607029751088,0.0321946068368922,0.9696823325973125
58,0.2186180203027337,0.7057404887866507,0.9495669026780739,0.052481807454026946,0.0020487101321008294,0.002528108303012423,0.012665126036647326,0.9387755102040818,0.001862264704734172,0.0055448642411921965,0.001983716750695096,1.482075471698113,0.3577574967405476,0.001862264704734172,0.008518349503647415,0.004262326063922828,2.2026239067055395,0.01806454597899747,0.01806454597899747,0.9813643866573111
59,0.11571701138389609,0.6198450506366469,0.4674864796673943,0.5216424050285764,0.002193968779824263,0.0023936199387882707,0.02138900163450674,0.7501280081925242,0.003984567620016401,0.01222296715655543,0.005311850212895584,2.3677208835341363,0.4345794392523365,0.003984567620016401,0.034433723895594126,0.006628190773438657,1.9070660522273424,0.03477045218722844,0.03477045218722844,0.758307282524968
60,0.10871462209496806,0.6526355716628343,0.16283821222055336,0.8416031527654032,0.0044413649824035,0.005040949278851454,0.011965037287999638,0.8662759773205863,0.0047131118136179515,0.01715966875363603,0.005440658562639273,1.6061932496983164,0.31706081514460643,0.0047131118136179515,0.0433530625668808,0.009963412246742362,2.025040048163429,0.026420672473897143,0.02917433557488451,0.755073086276746
61,0.12155070786495933,0.8257036266871018,0.0011868027533823878,0.0011868027533823878,0.0011868027533823878,0.0019166864467125564,0.011015903156895324,0.6869755563662896,0.0036904816735148656,0.01589866560571035,0.005372071304888076,2.329022324865281,0.33789447731755423,0.0036904816735148656,0.030361663361228013,0.007924055945421006,1.9394381612550162,0.020120278736220715,0.020120278736220715,1.027992230887104
62,0.0914033406137553,0.7031064879558775,0.4654005685373572,0.5158403804551874,0.002234816655641571,0.002348792305079291,0.007750344161764969,0.8198116074141598,0.0042394054147483545,0.014591222639493409,0.005171194670102607,1.9757236227824464,0.3544044798621581,0.0042394054147483545,0.04638129620079078,0.007546199333101992,1.877848678213309,0.029391430052953284,0.04783394352697161,0.7882008726393906
63,0.10533132127371016,0.6747779412045615,0.9097672206605464,0.0919369403798411,0.0028308322930024657,0.003212994652557799,0.014369304719280515,0.7985512245601931,0.004422074076903975,0.014782907680846594,0.0055376210578594485,2.704291381175622,0.3745962010595684,0.004422074076903975,0.04198251786297196,0.006633225450726831,2.3201103828906517,0.0437642069874501,0.0437642069874501,0.8450078579681232
64,0.07500094330537582,0.3030009500633845,0.4262959314536364,0.5737059271787819,1.8586324182666394e-06,0.006423433637529506,0.024621303644778172,0.6914739884393064,0.0010779023816912029,0.011104534567495893,0.0015588473315158045,2.0069208353569694,0.14037934881833858,0.0010779023816912029,0.01437185099529198,0.011392905854979762,2.9967485549132946,0.018165527285178392,0.02370146271465829,0.7442599729425402
65,0.044576738783214755,0.11308960378478623,8.126249410846918e-06,8.126249410846918e-06,8.126249410846918e-06,8.126249410846918e-06,8.126249410846918e-06,0.7243205082950935,0.0018857763572167705,0.0136121439586232,0.0026035109259235434,1.1551933836049624,0.19126384012962463,0.0018857763572167705,0.042304044860429636,0.022526027397260274,0.45111189551711967,0.012665579802710297,0.041994364726792174,0.33714520547945204
66,0.06494330089802541,0.38530203495928844,1.2356616906570384e-06,0.030769211759050914,1.2356616906570384e-06,0.0084531616257848,0.025674578608471943,0.5979057591623037,-0.0013592739620241232,0.013745092568699277,-0.002273391652772395,2.0474086279209107,-0.16539660547280916,-0.0013592739620241232,-0.020930164362271454,0.0166143424381224,-2.9292146596858637,0.02134131535822463,0.026059971833748655,1.0070180415930954
67,0.2631142392237707,0.8101058160398005,0.49703248796703775,0.5038738508366363,0.0010311021657269889,0.001489942629475499,0.009708857992485328,0.7422252937111264,0.002691342597387844,0.01154637762994791,0.0036260453802795254,1.7038955863305767,0.31404181436735873,0.002691342597387844,0.010228798735209989,0.013052728497525224,2.088228518774476,0.004176509306933339,0.004176509306933339,1.2612340335883105
68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,0.10068088178978032,0.6530687072102624,0.37660441808833234,0.6248977729104961,0.0017441175432530512,0.0021365439904849877,0.01651392754948283,0.7531448343497268,0.00372633544663724,0.01498268524484107,0.004947700995459389,2.3604667977158034,0.33022792073690604,0.00372633544663724,0.03701135091782126,0.007333224515248997,1.9700657720561998,0.04282261130165649,0.0656220066720217,0.8722991218700696
71,0.07857573287015704,0.8060201103588435,0.4436751549125644,0.5069008838115454,0.0014659338951769308,0.006120274012363687,0.027159357275943,0.8540636042402826,0.002855860007325747,0.022550305436413693,0.00334384932591306,2.500471549827098,0.14828399266439612,0.002855860007325747,0.036345318115517056,0.011551646500007262,4.079858657243816,0.013391939314451809,0.013391939314451809,1.2386135845329227
72,0.14446344987780557,0.7679542670132736,0.001722090498463301,0.001722090498463301,0.001722090498463301,0.0020665086032877907,0.012016876702370125,0.7255774567065683,0.00485163651983719,0.014025573574356819,0.0066865866283373895,3.3311699622079534,0.4767424728042911,0.00485163651983719,0.0335838340005098,0.005047348519953278,1.8900250288832752,0.04329996635267579,0.04329996635267579,0.9042396441511579
73,0.11106016494133114,0.6876129979832772,0.0018071059018271649,0.0018071059018271649,0.0018071059018271649,0.0021323849641560542,0.012221457214057116,0.7951334379905809,0.0037762295112522696,0.013345411303339709,0.004749177095099103,1.9674854214525537,0.3558659217877095,0.0037762295112522696,0.034001655888473675,0.009195196854232,1.95578231292517,0.027498505786118038,0.036506037121118926,0.8991615618348148
74,0.2171602274955874,0.6877829502172769,0.1330705009972521,0.8630380396529652,0.0015007556304599365,0.001725868975028927,0.008134095517092856,0.7903513996426443,0.002739443234483542,0.013117123068506724,0.0034661079055748807,1.7347970725216235,0.2642429965376141,0.002739443234483542,0.012614847875581666,0.020069542366363286,2.240023823704586,0.011859910611987904,0.011859910611987904,1.7795020937486647
75,0.08552206084767518,0.7121410116514707,0.5127412785756036,0.48958738423634995,0.002328662811953492,0.002328662811953492,0.012311640286798112,0.8185273159144894,0.00571462685775123,0.013754241195063466,0.006981595783845814,2.1088154269972454,0.5075958524234386,0.00571462685775123,0.06682049989335093,0.008960584536203353,1.6223277909738718,0.023102282865737775,0.030117045375397587,0.8833684063283613
76,0.09136972203174294,0.714705735611659,0.4199280167928348,0.5816954204458933,0.0016234372387280694,0.0018669528245372797,0.010433831133305302,0.877624475104979,0.0016974895023675514,0.016839142274682344,0.0019341866031761504,1.745489786789921,0.11486253703576105,0.0016974895023675514,0.01857824960633921,0.010720428113831221,4.199160167966407,0.018190868365084396,0.027231769392048136,0.984573900145134
77,0.08942063968639416,0.7596619609992832,0.0015695493784338827,0.0015695493784338827,0.0015695493784338827,0.0017892862914146265,0.009692185579192828,0.7617647831679617,0.0028689091654024276,0.013345195794245502,0.0037661352018289102,1.9707324017951497,0.28220906308867205,0.0028689091654024276,0.03208329950964271,0.008113978275061487,2.271615057478797,0.023668607029751088,0.0321946068368922,0.9696823325973125
